activity_id,type,regarding_type,regarding_id,owner,activity_date,duration_minutes
ACT003452,Email,Opportunity,OPP00692,E0173,2024-10-08,
ACT003453,Email,Opportunity,OPP00693,E0085,2024-02-19,
ACT003454,Email,Opportunity,OPP00693,E0085,2024-02-05,
ACT003455,Meeting,Opportunity,OPP00693,E0085,2024-02-19,43.0
ACT003456,Call,Opportunity,OPP00693,E0085,2024-02-13,23.0
ACT003457,Email,Opportunity,OPP00693,E0085,2024-02-26,
ACT003458,Call,Opportunity,OPP00694,E0119,2025-06-21,27.0
ACT003459,Email,Opportunity,OPP00694,E0119,2025-06-17,
ACT003460,Email,Opportunity,OPP00694,E0119,2025-06-18,
ACT003461,Email,Opportunity,OPP00694,E0119,2025-06-20,
ACT003462,Email,Opportunity,OPP00695,E0014,2025-07-05,
ACT003463,Email,Opportunity,OPP00695,E0014,2025-06-15,
ACT003464,Call,Opportunity,OPP00695,E0014,2025-05-19,20.0
ACT003465,Meeting,Opportunity,OPP00696,E0032,2026-01-24,25.0
ACT003466,Email,Opportunity,OPP00696,E0032,2026-01-22,
ACT003467,Email,Opportunity,OPP00696,E0032,2026-01-04,
ACT003468,Call,Opportunity,OPP00696,E0032,2026-01-19,37.0
ACT003469,Call,Opportunity,OPP00696,E0032,2026-01-15,11.0
ACT003470,Email,Opportunity,OPP00696,E0032,2026-01-04,
ACT003471,Call,Opportunity,OPP00696,E0032,2026-01-14,27.0
ACT003472,Task,Opportunity,OPP00697,E0059,2025-04-19,
ACT003473,Email,Opportunity,OPP00697,E0059,2025-04-01,
ACT003474,Call,Opportunity,OPP00697,E0059,2025-04-18,11.0
ACT003475,Call,Opportunity,OPP00697,E0059,2025-04-14,21.0
ACT003476,Meeting,Opportunity,OPP00697,E0059,2025-04-12,21.0
ACT003477,Email,Opportunity,OPP00698,E0096,2025-06-18,
ACT003478,Call,Opportunity,OPP00698,E0096,2025-06-25,39.0
ACT003479,Call,Opportunity,OPP00698,E0096,2025-07-06,5.0
ACT003480,Email,Opportunity,OPP00698,E0096,2025-06-21,
ACT003481,Email,Opportunity,OPP00699,E0018,2024-04-28,
ACT003482,Email,Opportunity,OPP00699,E0018,2024-05-03,
ACT003483,Call,Opportunity,OPP00699,E0018,2024-04-21,24.0
ACT003484,Task,Opportunity,OPP00699,E0018,2024-06-01,
ACT003485,Task,Opportunity,OPP00699,E0018,2024-05-09,
ACT003486,Email,Opportunity,OPP00700,E0085,2025-01-20,
ACT003487,Email,Opportunity,OPP00700,E0085,2025-01-20,
ACT003488,Email,Opportunity,OPP00700,E0085,2025-01-06,
ACT003489,Email,Opportunity,OPP00700,E0085,2025-01-12,
ACT003490,Email,Opportunity,OPP00700,E0085,2025-01-09,
ACT003491,Call,Opportunity,OPP00700,E0085,2025-01-23,29.0
ACT003492,Call,Opportunity,OPP00700,E0085,2025-01-19,14.0
ACT003493,Meeting,Opportunity,OPP00700,E0085,2025-01-27,20.0
ACT003494,Email,Opportunity,OPP00701,E0009,2025-05-15,
ACT003495,Email,Opportunity,OPP00701,E0009,2025-04-05,
ACT003496,Meeting,Opportunity,OPP00701,E0009,2025-03-05,7.0
ACT003497,Meeting,Opportunity,OPP00702,E0085,2025-11-22,40.0
ACT003498,Call,Opportunity,OPP00702,E0085,2025-11-22,14.0
ACT003499,Call,Opportunity,OPP00702,E0085,2025-11-07,14.0
ACT003500,Email,Opportunity,OPP00702,E0085,2025-11-16,
ACT003501,Call,Opportunity,OPP00702,E0085,2025-11-29,33.0
ACT003502,Call,Opportunity,OPP00702,E0085,2025-11-11,11.0
ACT003503,Meeting,Opportunity,OPP00702,E0085,2025-11-07,40.0
ACT003504,Call,Opportunity,OPP00703,E0018,2024-08-21,12.0
ACT003505,Call,Opportunity,OPP00703,E0018,2024-08-20,36.0
ACT003506,Meeting,Opportunity,OPP00704,E0009,2025-07-13,23.0
ACT003507,Task,Opportunity,OPP00704,E0009,2025-08-08,
ACT003508,Call,Opportunity,OPP00704,E0009,2025-07-15,40.0
ACT003509,Task,Opportunity,OPP00704,E0009,2025-07-28,
ACT003510,Email,Opportunity,OPP00705,E0122,2025-02-20,
ACT003511,Meeting,Opportunity,OPP00705,E0122,2025-02-06,15.0
ACT003512,Call,Opportunity,OPP00705,E0122,2025-02-15,33.0
ACT003513,Call,Opportunity,OPP00705,E0122,2025-02-03,43.0
ACT003514,Call,Opportunity,OPP00705,E0122,2025-03-16,14.0
ACT003515,Task,Opportunity,OPP00706,E0163,2025-05-11,
ACT003516,Email,Opportunity,OPP00706,E0163,2025-05-04,
ACT003517,Call,Opportunity,OPP00706,E0163,2025-06-12,38.0
ACT003518,Email,Opportunity,OPP00706,E0163,2025-05-24,
ACT003519,Call,Opportunity,OPP00706,E0163,2025-06-15,9.0
ACT003520,Call,Opportunity,OPP00707,E0148,2024-04-14,41.0
ACT003521,Call,Opportunity,OPP00707,E0148,2024-07-08,28.0
ACT003522,Call,Opportunity,OPP00707,E0148,2024-07-17,6.0
ACT003523,Email,Opportunity,OPP00707,E0148,2024-08-20,
ACT003524,Call,Opportunity,OPP00707,E0148,2024-06-01,35.0
ACT003525,Call,Opportunity,OPP00707,E0148,2024-06-17,24.0
ACT003526,Call,Opportunity,OPP00707,E0148,2024-07-04,16.0
ACT003527,Email,Opportunity,OPP00708,E0089,2026-01-01,
ACT003528,Email,Opportunity,OPP00708,E0089,2026-01-05,
ACT003529,Call,Opportunity,OPP00708,E0089,2026-01-05,8.0
ACT003530,Meeting,Opportunity,OPP00709,E0126,2024-09-11,26.0
ACT003531,Meeting,Opportunity,OPP00709,E0126,2024-09-30,38.0
ACT003532,Call,Opportunity,OPP00710,E0122,2025-09-19,21.0
ACT003533,Task,Opportunity,OPP00710,E0122,2025-08-14,
ACT003534,Email,Opportunity,OPP00710,E0122,2025-08-26,
ACT003535,Meeting,Opportunity,OPP00710,E0122,2025-10-14,20.0
ACT003536,Call,Opportunity,OPP00710,E0122,2025-10-10,22.0
ACT003537,Email,Opportunity,OPP00710,E0122,2025-07-14,
ACT003538,Call,Opportunity,OPP00710,E0122,2025-08-26,12.0
ACT003539,Call,Opportunity,OPP00711,E0163,2024-05-16,33.0
ACT003540,Call,Opportunity,OPP00711,E0163,2024-06-09,35.0
ACT003541,Call,Opportunity,OPP00711,E0163,2024-05-03,33.0
ACT003542,Email,Opportunity,OPP00711,E0163,2024-05-28,
ACT003543,Email,Opportunity,OPP00711,E0163,2024-05-23,
ACT003544,Email,Opportunity,OPP00711,E0163,2024-05-21,
ACT003545,Call,Opportunity,OPP00711,E0163,2024-05-27,33.0
ACT003546,Task,Opportunity,OPP00711,E0163,2024-05-21,
ACT003547,Email,Opportunity,OPP00712,E0163,2024-05-09,
ACT003548,Call,Opportunity,OPP00712,E0163,2024-04-25,33.0
ACT003549,Email,Opportunity,OPP00712,E0163,2024-05-07,
ACT003550,Call,Opportunity,OPP00713,E0057,2024-07-19,32.0
ACT003551,Meeting,Opportunity,OPP00713,E0057,2024-08-01,16.0
ACT003552,Call,Opportunity,OPP00713,E0057,2024-08-16,24.0
ACT003553,Email,Opportunity,OPP00713,E0057,2024-08-19,
ACT003554,Call,Opportunity,OPP00713,E0057,2024-08-25,10.0
ACT003555,Call,Opportunity,OPP00713,E0057,2024-08-12,27.0
ACT003556,Email,Opportunity,OPP00713,E0057,2024-07-31,
ACT003557,Email,Opportunity,OPP00713,E0057,2024-08-03,
ACT003558,Email,Opportunity,OPP00714,E0014,2024-08-11,
ACT003559,Email,Opportunity,OPP00714,E0014,2024-08-06,
ACT003560,Email,Opportunity,OPP00714,E0014,2024-08-10,
ACT003561,Call,Opportunity,OPP00714,E0014,2024-08-08,15.0
ACT003562,Call,Opportunity,OPP00714,E0014,2024-08-06,25.0
ACT003563,Task,Opportunity,OPP00714,E0014,2024-08-23,
ACT003564,Email,Opportunity,OPP00714,E0014,2024-08-03,
ACT003565,Email,Opportunity,OPP00714,E0014,2024-08-04,
ACT003566,Call,Opportunity,OPP00715,E0126,2024-09-23,22.0
ACT003567,Call,Opportunity,OPP00715,E0126,2024-09-19,37.0
ACT003568,Meeting,Opportunity,OPP00715,E0126,2024-09-11,9.0
ACT003569,Meeting,Opportunity,OPP00715,E0126,2024-09-16,21.0
ACT003570,Call,Opportunity,OPP00715,E0126,2024-09-21,34.0
ACT003571,Call,Opportunity,OPP00715,E0126,2024-09-11,18.0
ACT003572,Task,Opportunity,OPP00715,E0126,2024-09-10,
ACT003573,Email,Opportunity,OPP00716,E0014,2025-10-30,
ACT003574,Meeting,Opportunity,OPP00716,E0014,2025-08-19,21.0
ACT003575,Meeting,Opportunity,OPP00716,E0014,2025-09-22,11.0
ACT003576,Call,Opportunity,OPP00717,E0100,2024-07-04,7.0
ACT003577,Email,Opportunity,OPP00717,E0100,2024-06-22,
ACT003578,Email,Opportunity,OPP00717,E0100,2024-07-07,
ACT003579,Call,Opportunity,OPP00717,E0100,2024-06-24,27.0
ACT003580,Call,Opportunity,OPP00717,E0100,2024-06-21,6.0
ACT003581,Task,Opportunity,OPP00718,E0100,2025-02-19,
ACT003582,Email,Opportunity,OPP00718,E0100,2025-02-08,
ACT003583,Call,Opportunity,OPP00718,E0100,2025-02-17,43.0
ACT003584,Email,Opportunity,OPP00718,E0100,2025-04-24,
ACT003585,Email,Opportunity,OPP00718,E0100,2025-03-31,
ACT003586,Call,Opportunity,OPP00718,E0100,2025-05-01,24.0
ACT003587,Email,Opportunity,OPP00719,E0018,2024-12-23,
ACT003588,Email,Opportunity,OPP00719,E0018,2024-12-23,
ACT003589,Call,Opportunity,OPP00719,E0018,2024-12-30,25.0
ACT003590,Call,Opportunity,OPP00719,E0018,2024-12-11,42.0
ACT003591,Call,Opportunity,OPP00719,E0018,2024-12-29,42.0
ACT003592,Email,Opportunity,OPP00719,E0018,2024-12-11,
ACT003593,Email,Opportunity,OPP00719,E0018,2024-12-20,
ACT003594,Task,Opportunity,OPP00720,E0014,2024-06-28,
ACT003595,Call,Opportunity,OPP00720,E0014,2024-06-20,17.0
ACT003596,Call,Opportunity,OPP00720,E0014,2024-06-13,17.0
ACT003597,Call,Opportunity,OPP00720,E0014,2024-06-24,30.0
ACT003598,Call,Opportunity,OPP00721,E0172,2024-11-06,19.0
ACT003599,Email,Opportunity,OPP00721,E0172,2024-12-05,
ACT003600,Email,Opportunity,OPP00721,E0172,2024-12-02,
ACT003601,Email,Opportunity,OPP00721,E0172,2024-10-23,
ACT003602,Email,Opportunity,OPP00721,E0172,2024-12-10,
ACT003603,Email,Opportunity,OPP00722,E0059,2025-09-28,
ACT003604,Meeting,Opportunity,OPP00722,E0059,2025-09-26,9.0
ACT003605,Call,Opportunity,OPP00722,E0059,2025-10-08,7.0
ACT003606,Call,Opportunity,OPP00722,E0059,2025-10-06,7.0
ACT003607,Call,Opportunity,OPP00722,E0059,2025-10-02,42.0
ACT003608,Task,Opportunity,OPP00722,E0059,2025-10-17,
ACT003609,Meeting,Opportunity,OPP00723,E0018,2025-12-07,29.0
ACT003610,Call,Opportunity,OPP00723,E0018,2025-12-27,39.0
ACT003611,Call,Opportunity,OPP00723,E0018,2025-12-31,34.0
ACT003612,Call,Opportunity,OPP00723,E0018,2025-12-17,9.0
ACT003613,Task,Opportunity,OPP00723,E0018,2025-12-22,
ACT003614,Meeting,Opportunity,OPP00723,E0018,2025-12-28,41.0
ACT003615,Email,Opportunity,OPP00723,E0018,2025-12-19,
ACT003616,Meeting,Opportunity,OPP00724,E0100,2025-01-26,27.0
ACT003617,Meeting,Opportunity,OPP00724,E0100,2025-01-18,17.0
ACT003618,Email,Opportunity,OPP00724,E0100,2025-01-21,
ACT003619,Email,Opportunity,OPP00724,E0100,2025-02-06,
ACT003620,Call,Opportunity,OPP00724,E0100,2025-01-09,17.0
ACT003621,Meeting,Opportunity,OPP00724,E0100,2025-01-23,8.0
ACT003622,Email,Opportunity,OPP00724,E0100,2025-01-27,
ACT003623,Call,Opportunity,OPP00724,E0100,2025-01-30,29.0
ACT003624,Email,Opportunity,OPP00725,E0099,2025-06-29,
ACT003625,Task,Opportunity,OPP00725,E0099,2025-06-03,
ACT003626,Call,Opportunity,OPP00725,E0099,2025-06-01,16.0
ACT003627,Call,Opportunity,OPP00725,E0099,2025-06-06,43.0
ACT003628,Call,Opportunity,OPP00726,E0085,2025-11-19,9.0
ACT003629,Meeting,Opportunity,OPP00726,E0085,2025-11-24,16.0
ACT003630,Call,Opportunity,OPP00726,E0085,2025-11-27,31.0
ACT003631,Task,Opportunity,OPP00727,E0089,2024-07-17,
ACT003632,Call,Opportunity,OPP00727,E0089,2024-08-30,35.0
ACT003633,Meeting,Opportunity,OPP00727,E0089,2024-07-14,39.0
ACT003634,Call,Opportunity,OPP00727,E0089,2024-08-18,40.0
ACT003635,Email,Opportunity,OPP00727,E0089,2024-08-13,
ACT003636,Call,Opportunity,OPP00728,E0085,2025-12-14,8.0
ACT003637,Call,Opportunity,OPP00728,E0085,2025-11-03,11.0
ACT003638,Call,Opportunity,OPP00728,E0085,2025-12-04,6.0
ACT003639,Email,Opportunity,OPP00729,E0014,2025-12-29,
ACT003640,Email,Opportunity,OPP00729,E0014,2025-12-07,
ACT003641,Call,Opportunity,OPP00729,E0014,2026-01-02,15.0
ACT003642,Email,Opportunity,OPP00729,E0014,2025-12-14,
ACT003643,Email,Opportunity,OPP00729,E0014,2025-12-31,
ACT003644,Call,Opportunity,OPP00729,E0014,2025-12-22,27.0
ACT003645,Call,Opportunity,OPP00729,E0014,2025-12-15,22.0
ACT003646,Call,Opportunity,OPP00729,E0014,2025-12-28,21.0
ACT003647,Task,Opportunity,OPP00730,E0172,2026-01-20,
ACT003648,Email,Opportunity,OPP00730,E0172,2026-01-04,
ACT003649,Email,Opportunity,OPP00730,E0172,2026-01-18,
ACT003650,Task,Opportunity,OPP00730,E0172,2026-01-12,
ACT003651,Call,Opportunity,OPP00730,E0172,2025-12-24,6.0
ACT003652,Call,Opportunity,OPP00730,E0172,2026-01-15,16.0
ACT003653,Email,Opportunity,OPP00731,E0018,2025-06-06,
ACT003654,Call,Opportunity,OPP00731,E0018,2025-05-09,16.0
ACT003655,Email,Opportunity,OPP00731,E0018,2025-05-25,
ACT003656,Call,Opportunity,OPP00731,E0018,2025-07-16,16.0
ACT003657,Email,Opportunity,OPP00731,E0018,2025-05-05,
ACT003658,Email,Opportunity,OPP00731,E0018,2025-05-07,
ACT003659,Email,Opportunity,OPP00732,E0172,2024-08-04,
ACT003660,Meeting,Opportunity,OPP00732,E0172,2024-07-06,24.0
ACT003661,Email,Opportunity,OPP00732,E0172,2024-07-19,
ACT003662,Email,Opportunity,OPP00732,E0172,2024-06-25,
ACT003663,Email,Opportunity,OPP00732,E0172,2024-07-21,
ACT003664,Meeting,Opportunity,OPP00732,E0172,2024-07-02,7.0
ACT003665,Meeting,Opportunity,OPP00732,E0172,2024-07-02,33.0
ACT003666,Email,Opportunity,OPP00733,E0018,2025-11-21,
ACT003667,Email,Opportunity,OPP00733,E0018,2025-12-04,
ACT003668,Meeting,Opportunity,OPP00733,E0018,2025-11-26,19.0
ACT003669,Email,Opportunity,OPP00733,E0018,2025-11-12,
ACT003670,Call,Opportunity,OPP00734,E0028,2024-04-09,10.0
ACT003671,Email,Opportunity,OPP00734,E0028,2024-03-28,
ACT003672,Call,Opportunity,OPP00734,E0028,2024-04-03,15.0
ACT003673,Meeting,Opportunity,OPP00734,E0028,2024-04-15,9.0
ACT003674,Task,Opportunity,OPP00734,E0028,2024-03-29,
ACT003675,Call,Opportunity,OPP00734,E0028,2024-04-08,22.0
ACT003676,Call,Opportunity,OPP00735,E0119,2024-05-29,18.0
ACT003677,Email,Opportunity,OPP00735,E0119,2024-06-15,
ACT003678,Call,Opportunity,OPP00735,E0119,2024-06-26,16.0
ACT003679,Meeting,Opportunity,OPP00735,E0119,2024-06-01,44.0
ACT003680,Call,Opportunity,OPP00735,E0119,2024-06-06,12.0
ACT003681,Task,Opportunity,OPP00735,E0119,2024-05-27,
ACT003682,Email,Opportunity,OPP00735,E0119,2024-06-18,
ACT003683,Email,Opportunity,OPP00736,E0119,2025-04-29,
ACT003684,Meeting,Opportunity,OPP00736,E0119,2025-04-03,18.0
ACT003685,Email,Opportunity,OPP00736,E0119,2025-03-21,
ACT003686,Meeting,Opportunity,OPP00737,E0173,2024-05-23,14.0
ACT003687,Email,Opportunity,OPP00737,E0173,2024-05-15,
ACT003688,Call,Opportunity,OPP00737,E0173,2024-06-02,30.0
ACT003689,Call,Opportunity,OPP00737,E0173,2024-05-09,33.0
ACT003690,Email,Opportunity,OPP00737,E0173,2024-05-05,
ACT003691,Call,Opportunity,OPP00738,E0018,2024-12-16,26.0
ACT003692,Meeting,Opportunity,OPP00738,E0018,2024-12-01,11.0
ACT003693,Email,Opportunity,OPP00738,E0018,2024-12-06,
ACT003694,Call,Opportunity,OPP00738,E0018,2024-11-30,24.0
ACT003695,Call,Opportunity,OPP00739,E0089,2024-02-09,9.0
ACT003696,Meeting,Opportunity,OPP00739,E0089,2024-01-18,42.0
ACT003697,Email,Opportunity,OPP00739,E0089,2024-02-17,
ACT003698,Call,Opportunity,OPP00739,E0089,2024-02-05,25.0
ACT003699,Task,Opportunity,OPP00740,E0172,2025-01-17,
ACT003700,Call,Opportunity,OPP00740,E0172,2025-02-11,43.0
ACT003701,Call,Opportunity,OPP00740,E0172,2025-02-04,23.0
ACT003702,Email,Opportunity,OPP00740,E0172,2025-02-12,
ACT003703,Email,Opportunity,OPP00740,E0172,2025-02-09,
ACT003704,Meeting,Opportunity,OPP00740,E0172,2025-01-19,24.0
ACT003705,Email,Opportunity,OPP00741,E0148,2025-03-23,
ACT003706,Email,Opportunity,OPP00741,E0148,2025-03-22,
ACT003707,Email,Opportunity,OPP00742,E0085,2024-09-16,
ACT003708,Call,Opportunity,OPP00742,E0085,2024-10-18,25.0
ACT003709,Email,Opportunity,OPP00742,E0085,2024-10-08,
ACT003710,Call,Opportunity,OPP00742,E0085,2024-08-25,26.0
ACT003711,Call,Opportunity,OPP00742,E0085,2024-10-20,8.0
ACT003712,Call,Opportunity,OPP00743,E0018,2024-10-26,8.0
ACT003713,Meeting,Opportunity,OPP00743,E0018,2024-10-21,37.0
ACT003714,Email,Opportunity,OPP00743,E0018,2024-10-31,
ACT003715,Email,Opportunity,OPP00743,E0018,2024-10-22,
ACT003716,Task,Opportunity,OPP00743,E0018,2024-10-10,
ACT003717,Email,Opportunity,OPP00743,E0018,2024-11-01,
ACT003718,Call,Opportunity,OPP00743,E0018,2024-11-04,39.0
ACT003719,Call,Opportunity,OPP00743,E0018,2024-10-21,8.0
ACT003720,Email,Opportunity,OPP00744,E0059,2024-09-16,
ACT003721,Call,Opportunity,OPP00744,E0059,2024-08-29,34.0
ACT003722,Call,Opportunity,OPP00744,E0059,2024-10-26,8.0
ACT003723,Call,Opportunity,OPP00744,E0059,2024-10-07,22.0
ACT003724,Email,Opportunity,OPP00744,E0059,2024-10-02,
ACT003725,Email,Opportunity,OPP00745,E0096,2024-10-02,
ACT003726,Email,Opportunity,OPP00745,E0096,2024-10-04,
ACT003727,Meeting,Opportunity,OPP00745,E0096,2024-10-01,42.0
ACT003728,Call,Opportunity,OPP00745,E0096,2024-10-04,43.0
ACT003729,Call,Opportunity,OPP00746,E0148,2025-09-16,17.0
ACT003730,Task,Opportunity,OPP00746,E0148,2025-10-08,
ACT003731,Call,Opportunity,OPP00746,E0148,2025-09-05,42.0
ACT003732,Call,Opportunity,OPP00746,E0148,2025-09-27,19.0
ACT003733,Meeting,Opportunity,OPP00747,E0122,2025-10-09,31.0
ACT003734,Task,Opportunity,OPP00747,E0122,2025-07-27,
ACT003735,Task,Opportunity,OPP00747,E0122,2025-08-01,
ACT003736,Meeting,Opportunity,OPP00747,E0122,2025-09-03,6.0
ACT003737,Email,Opportunity,OPP00747,E0122,2025-07-27,
ACT003738,Call,Opportunity,OPP00747,E0122,2025-09-15,40.0
ACT003739,Meeting,Opportunity,OPP00747,E0122,2025-08-29,6.0
ACT003740,Email,Opportunity,OPP00748,E0100,2024-09-19,
ACT003741,Email,Opportunity,OPP00748,E0100,2024-09-15,
ACT003742,Call,Opportunity,OPP00748,E0100,2024-09-06,44.0
ACT003743,Email,Opportunity,OPP00748,E0100,2024-08-10,
ACT003744,Meeting,Opportunity,OPP00748,E0100,2024-07-20,39.0
ACT003745,Call,Opportunity,OPP00748,E0100,2024-10-17,31.0
ACT003746,Meeting,Opportunity,OPP00749,E0099,2024-08-21,11.0
ACT003747,Call,Opportunity,OPP00749,E0099,2024-08-20,10.0
ACT003748,Email,Opportunity,OPP00750,E0122,2024-12-15,
ACT003749,Meeting,Opportunity,OPP00750,E0122,2024-10-27,5.0
ACT003750,Task,Opportunity,OPP00750,E0122,2024-10-22,
ACT003751,Meeting,Opportunity,OPP00750,E0122,2025-01-15,26.0
ACT003752,Meeting,Opportunity,OPP00750,E0122,2024-10-25,21.0
ACT003753,Call,Opportunity,OPP00750,E0122,2025-03-09,18.0
ACT003754,Email,Opportunity,OPP00751,E0096,2024-02-11,
ACT003755,Call,Opportunity,OPP00751,E0096,2024-01-17,37.0
ACT003756,Email,Opportunity,OPP00751,E0096,2024-02-01,
ACT003757,Email,Opportunity,OPP00751,E0096,2024-02-02,
ACT003758,Meeting,Opportunity,OPP00751,E0096,2024-01-28,18.0
ACT003759,Email,Opportunity,OPP00751,E0096,2024-02-09,
ACT003760,Meeting,Opportunity,OPP00751,E0096,2024-02-14,12.0
ACT003761,Call,Opportunity,OPP00751,E0096,2024-01-23,36.0
ACT003762,Call,Opportunity,OPP00752,E0009,2025-12-17,7.0
ACT003763,Call,Opportunity,OPP00752,E0009,2025-11-21,25.0
ACT003764,Email,Opportunity,OPP00752,E0009,2025-11-12,
ACT003765,Email,Opportunity,OPP00752,E0009,2025-11-17,
ACT003766,Call,Opportunity,OPP00752,E0009,2025-12-03,14.0
ACT003767,Email,Opportunity,OPP00752,E0009,2025-12-03,
ACT003768,Call,Opportunity,OPP00752,E0009,2025-12-15,13.0
ACT003769,Email,Opportunity,OPP00752,E0009,2025-11-12,
ACT003770,Call,Opportunity,OPP00753,E0059,2024-06-01,41.0
ACT003771,Email,Opportunity,OPP00753,E0059,2024-05-22,
ACT003772,Task,Opportunity,OPP00753,E0059,2024-05-30,
ACT003773,Call,Opportunity,OPP00753,E0059,2024-05-27,11.0
ACT003774,Email,Opportunity,OPP00754,E0172,2024-07-27,
ACT003775,Call,Opportunity,OPP00754,E0172,2024-07-05,19.0
ACT003776,Call,Opportunity,OPP00754,E0172,2024-07-22,32.0
ACT003777,Email,Opportunity,OPP00755,E0100,2025-07-22,
ACT003778,Meeting,Opportunity,OPP00755,E0100,2025-07-09,18.0
ACT003779,Call,Opportunity,OPP00755,E0100,2025-07-18,31.0
ACT003780,Email,Opportunity,OPP00755,E0100,2025-08-06,
ACT003781,Call,Opportunity,OPP00755,E0100,2025-07-16,44.0
ACT003782,Call,Opportunity,OPP00755,E0100,2025-08-09,14.0
ACT003783,Email,Opportunity,OPP00755,E0100,2025-07-20,
ACT003784,Email,Opportunity,OPP00756,E0028,2025-10-09,
ACT003785,Call,Opportunity,OPP00756,E0028,2025-09-30,13.0
ACT003786,Email,Opportunity,OPP00756,E0028,2025-09-26,
ACT003787,Task,Opportunity,OPP00756,E0028,2025-09-28,
ACT003788,Email,Opportunity,OPP00756,E0028,2025-09-18,
ACT003789,Call,Opportunity,OPP00756,E0028,2025-09-15,42.0
ACT003790,Task,Opportunity,OPP00756,E0028,2025-09-25,
ACT003791,Call,Opportunity,OPP00757,E0028,2024-12-17,8.0
ACT003792,Call,Opportunity,OPP00757,E0028,2024-12-28,9.0
ACT003793,Task,Opportunity,OPP00758,E0100,2024-07-06,
ACT003794,Call,Opportunity,OPP00758,E0100,2024-07-01,31.0
ACT003795,Call,Opportunity,OPP00759,E0057,2024-07-28,44.0
ACT003796,Email,Opportunity,OPP00759,E0057,2024-07-19,
ACT003797,Task,Opportunity,OPP00759,E0057,2024-07-20,
ACT003798,Task,Opportunity,OPP00759,E0057,2024-07-17,
ACT003799,Call,Opportunity,OPP00760,E0089,2024-05-02,9.0
ACT003800,Task,Opportunity,OPP00760,E0089,2024-05-20,
ACT003801,Email,Opportunity,OPP00760,E0089,2024-05-16,
ACT003802,Email,Opportunity,OPP00760,E0089,2024-05-07,
ACT003803,Task,Opportunity,OPP00760,E0089,2024-05-23,
ACT003804,Email,Opportunity,OPP00761,E0052,2024-08-13,
ACT003805,Email,Opportunity,OPP00761,E0052,2024-08-19,
ACT003806,Task,Opportunity,OPP00761,E0052,2024-07-29,
ACT003807,Call,Opportunity,OPP00761,E0052,2024-08-02,42.0
ACT003808,Email,Opportunity,OPP00762,E0161,2025-12-05,
ACT003809,Email,Opportunity,OPP00762,E0161,2025-12-07,
ACT003810,Call,Opportunity,OPP00762,E0161,2025-11-15,38.0
ACT003811,Call,Opportunity,OPP00763,E0085,2024-07-14,14.0
ACT003812,Call,Opportunity,OPP00763,E0085,2024-07-11,16.0
ACT003813,Email,Opportunity,OPP00764,E0014,2025-07-05,
ACT003814,Email,Opportunity,OPP00764,E0014,2025-06-15,
ACT003815,Email,Opportunity,OPP00765,E0089,2024-01-31,
ACT003816,Email,Opportunity,OPP00765,E0089,2024-04-17,
ACT003817,Meeting,Opportunity,OPP00765,E0089,2024-01-22,38.0
ACT003818,Email,Opportunity,OPP00765,E0089,2024-02-23,
ACT003819,Email,Opportunity,OPP00765,E0089,2024-03-23,
ACT003820,Call,Opportunity,OPP00765,E0089,2024-04-17,27.0
ACT003821,Meeting,Opportunity,OPP00765,E0089,2024-04-11,42.0
ACT003822,Email,Opportunity,OPP00765,E0089,2024-02-03,
ACT003823,Call,Opportunity,OPP00766,E0148,2024-10-08,22.0
ACT003824,Meeting,Opportunity,OPP00766,E0148,2024-11-05,30.0
ACT003825,Meeting,Opportunity,OPP00766,E0148,2024-10-22,11.0
ACT003826,Call,Opportunity,OPP00766,E0148,2024-10-05,26.0
ACT003827,Call,Opportunity,OPP00767,E0126,2025-10-15,38.0
ACT003828,Task,Opportunity,OPP00767,E0126,2025-10-16,
ACT003829,Email,Opportunity,OPP00767,E0126,2025-10-27,
ACT003830,Email,Opportunity,OPP00767,E0126,2025-10-18,
ACT003831,Call,Opportunity,OPP00767,E0126,2025-10-12,37.0
ACT003832,Email,Opportunity,OPP00767,E0126,2025-10-20,
ACT003833,Meeting,Opportunity,OPP00767,E0126,2025-10-07,29.0
ACT003834,Call,Opportunity,OPP00768,E0173,2025-06-24,12.0
ACT003835,Email,Opportunity,OPP00768,E0173,2025-08-09,
ACT003836,Call,Opportunity,OPP00768,E0173,2025-08-30,20.0
ACT003837,Call,Opportunity,OPP00768,E0173,2025-05-29,9.0
ACT003838,Email,Opportunity,OPP00768,E0173,2025-06-22,
ACT003839,Email,Opportunity,OPP00768,E0173,2025-06-30,
ACT003840,Call,Opportunity,OPP00768,E0173,2025-07-21,10.0
ACT003841,Email,Opportunity,OPP00769,E0100,2025-03-03,
ACT003842,Email,Opportunity,OPP00769,E0100,2025-03-02,
ACT003843,Email,Opportunity,OPP00770,E0173,2024-04-27,
ACT003844,Email,Opportunity,OPP00770,E0173,2024-05-20,
